,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,stage
306,825535076884762624,nan,nan,2017-01-29 02:44:34+00:00,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly,nan,nan,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,None,17298,56280,puppo
307,825147591692263424,nan,nan,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10,nan,nan,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,4464,18094,None
308,825026590719483904,nan,nan,2017-01-27 17:04:02+00:00,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL",nan,nan,,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,1231,6220,puppo
309,824796380199809024,nan,nan,2017-01-27 01:49:15+00:00,Twitter for iPhone,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10,7.950767302853919e+17,4196983835.0,2016-11-06 01:33:58+00:00,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,5422,0,None
310,824775126675836928,nan,nan,2017-01-27 00:24:48+00:00,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling,nan,nan,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,Scooter,3453,14745,None
311,824663926340194305,nan,nan,2017-01-26 17:02:56+00:00,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho,nan,nan,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,1745,10413,None
312,824325613288833024,nan,nan,2017-01-25 18:38:36+00:00,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk,nan,nan,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,None,10408,11708,pupper
313,824297048279236611,nan,nan,2017-01-25 16:45:05+00:00,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet,nan,nan,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,3802,14914,None
314,823939628516474880,nan,nan,2017-01-24 17:04:50+00:00,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable,nan,nan,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,2665,10516,None
315,823699002998870016,nan,nan,2017-01-24 01:08:40+00:00,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10,nan,nan,,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,2484,13834,None
316,823581115634085888,nan,nan,2017-01-23 17:20:14+00:00,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat,nan,nan,,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,2591,12896,None
317,823322678127919110,nan,nan,2017-01-23 00:13:17+00:00,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with,nan,nan,,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt,3959,15585,None
318,823269594223824897,nan,nan,2017-01-22 20:42:21+00:00,Twitter for iPhone,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10,8.222448165201551e+17,4196983835.0,2017-01-20 00:50:15+00:00,"https://twitter.com/dog_rates/status/822244816520155136/photo/1,https://twitter.com/dog_rates/status/822244816520155136/photo/1",11,10,None,9740,0,None
319,822975315408461824,nan,nan,2017-01-22 01:12:59+00:00,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry,nan,nan,,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,3395,17173,None
320,822872901745569793,nan,nan,2017-01-21 18:26:02+00:00,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10,nan,nan,,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,None,42554,130244,puppo
321,822859134160621569,nan,nan,2017-01-21 17:31:20+00:00,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10,nan,nan,,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,2239,13126,None
322,822647212903690241,nan,nan,2017-01-21 03:29:14+00:00,Twitter for iPhone,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10,8.224890570873897e+17,4196983835.0,2017-01-20 17:00:46+00:00,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,6323,0,None
323,822610361945911296,nan,nan,2017-01-21 01:02:48+00:00,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10,nan,nan,,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,None,2920,14673,None
324,822489057087389700,nan,nan,2017-01-20 17:00:46+00:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10,nan,nan,,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,6323,17968,None
325,822462944365645825,nan,nan,2017-01-20 15:17:01+00:00,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP",nan,nan,,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,14052,27687,pupper
326,822244816520155136,nan,nan,2017-01-20 00:50:15+00:00,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10,nan,nan,,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,None,9740,34634,None
327,821886076407029760,nan,nan,2017-01-19 01:04:45+00:00,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10,nan,nan,,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,2275,11209,None
328,821813639212650496,nan,nan,2017-01-18 20:16:54+00:00,Twitter for iPhone,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,7.806013036177326e+17,4196983835.0,2016-09-27 02:53:48+00:00,"https://twitter.com/dog_rates/status/780601303617732608/photo/1,https://twitter.com/dog_rates/status/780601303617732608/photo/1",12,10,Hercules,3337,0,None
329,821765923262631936,nan,nan,2017-01-18 17:07:18+00:00,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af,nan,nan,,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,1634,8330,doggo
330,821522889702862852,nan,nan,2017-01-18 01:01:34+00:00,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself,nan,nan,,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,1731,7963,None
331,821407182352777218,nan,nan,2017-01-17 17:21:47+00:00,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance),nan,nan,,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,Sundance,4279,11641,doggo
332,821149554670182400,nan,nan,2017-01-17 00:18:04+00:00,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10,nan,nan,,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca,1945,8560,None
333,821107785811234820,nan,nan,2017-01-16 21:32:06+00:00,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey,nan,nan,,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,None,2110,9518,doggo
334,821044531881721856,nan,nan,2017-01-16 17:20:45+00:00,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor,nan,nan,,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,2242,12564,None
335,820749716845686786,nan,nan,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution,nan,nan,,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny,9748,31299,None
336,820690176645140481,nan,nan,2017-01-15 17:52:40+00:00,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70,nan,nan,,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84,70,None,3191,12118,None
337,820446719150292993,nan,nan,2017-01-15 01:45:15+00:00,Twitter for iPhone,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,8.001414224018309e+17,4196983835.0,2016-11-20 00:59:15+00:00,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,2544,0,None
338,820314633777061888,nan,nan,2017-01-14 17:00:24+00:00,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl",nan,nan,,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,None,558,3316,None
339,820078625395449857,nan,nan,2017-01-14 01:22:35+00:00,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board,nan,nan,,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12,10,None,6206,19644,None
340,819952236453363712,nan,nan,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K",nan,nan,,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,1163,5289,puppo
341,819924195358416896,nan,nan,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him,nan,nan,,https://twitter.com/dog_rates/status/819924195358416896/video/1,11,10,None,4826,12823,doggo
342,819711362133872643,nan,nan,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af,nan,nan,,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,3075,13264,None
343,819588359383371776,nan,nan,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy,nan,nan,,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,1973,9582,None
344,819347104292290561,nan,nan,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously,nan,nan,,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,1188,7167,None
345,819227688460238848,nan,nan,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to,nan,nan,,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,6643,22898,None
346,819015337530290176,nan,nan,2017-01-11 02:57:27+00:00,Twitter for iPhone,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,8.190048031079834e+17,4196983835.0,2017-01-11 02:15:36+00:00,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,36518,0,doggo
347,819015331746349057,nan,nan,2017-01-11 02:57:26+00:00,Twitter for iPhone,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet,8.19006400881918e+17,4196983835.0,2017-01-11 02:21:57+00:00,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,18801,0,doggo
348,819006400881917954,nan,nan,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet,nan,nan,,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,18801,45014,doggo
349,819004803107983360,nan,nan,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,nan,nan,,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,36518,86393,doggo
350,818627210458333184,nan,nan,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog,nan,nan,,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,7464,22255,None
351,818614493328580609,nan,nan,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly,nan,nan,,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,2523,9767,None
352,818588835076603904,nan,nan,2017-01-09 22:42:41+00:00,Twitter for iPhone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper,7.735475969965711e+17,4196983835.0,2016-09-07 15:44:53+00:00,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11,10,Chelsea,6053,0,pupper
353,818536468981415936,nan,nan,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push,nan,nan,,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,2422,10804,None
354,818259473185828864,nan,nan,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10,nan,nan,,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,2230,10933,None
355,818145370475810820,nan,nan,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10,nan,nan,,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,2538,12174,None
356,817827839487737858,nan,nan,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt),nan,nan,,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,26788,51260,None
357,817777686764523521,nan,nan,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo)",nan,nan,,https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,2654,10681,puppo
358,817536400337801217,nan,nan,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time",nan,nan,,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,2924,11690,None
359,817423860136083457,nan,nan,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba),nan,nan,,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,14525,33540,None
360,817415592588222464,nan,nan,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l",nan,nan,,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,937,5558,None
361,817181837579653120,nan,nan,2017-01-06 01:31:47+00:00,Twitter for iPhone,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10,8.159660734094336e+17,4196983835.0,2017-01-02 17:00:46+00:00,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",13,10,None,8386,0,pupper
362,817171292965273600,nan,nan,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy,nan,nan,,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,2003,8705,None
363,817120970343411712,nan,nan,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all,nan,nan,,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,None,2573,12142,None
364,817056546584727552,nan,nan,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10,nan,nan,,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,1628,8530,None
365,816829038950027264,nan,nan,2017-01-05 02:09:53+00:00,Twitter for iPhone,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af,7.90946055508652e+17,4196983835.0,2016-10-25 16:00:09+00:00,"https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1",12,10,Betty,4679,0,puppo
366,816816676327063552,nan,nan,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber,nan,nan,,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,2021,9938,None
367,816697700272001025,nan,nan,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well,nan,nan,,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,2157,9711,None
368,816450570814898180,nan,nan,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John,nan,nan,,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,7979,30240,None
369,816336735214911488,nan,nan,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet,nan,nan,,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,1930,8556,None
370,816091915477250048,nan,nan,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well,nan,nan,,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,2112,8876,None
371,816014286006976512,nan,nan,2017-01-02 20:12:21+00:00,Twitter for iPhone,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10,7.320056171713372e+17,4196983835.0,2016-05-16 00:31:53+00:00,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry,5220,0,None
372,815990720817401858,nan,nan,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq",nan,nan,,"https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,1009,4916,None
373,815966073409433600,nan,nan,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,nan,nan,,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,None,8386,22265,pupper
374,815736392542261248,nan,nan,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday,nan,nan,,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,2242,9791,None
375,815639385530101762,nan,nan,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm,nan,nan,,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,1638,8181,None
376,815390420867969024,nan,nan,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all,nan,nan,,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,None,3783,10307,None
377,814986499976527872,nan,nan,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,nan,nan,,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,1268,7617,pupper
378,814638523311648768,nan,nan,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop,nan,nan,,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,2675,11204,None
379,814530161257443328,nan,nan,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well,nan,nan,,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,1845,8593,None
380,814153002265309185,nan,nan,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning,nan,nan,,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,8598,28622,None
381,813944609378369540,nan,nan,2016-12-28 03:08:11+00:00,Twitter for iPhone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,7.902771173469757e+17,4196983835.0,2016-10-23 19:42:02+00:00,"https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11,10,Bruce,3162,0,None
382,813910438903693312,nan,nan,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,nan,nan,,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,1848,9261,doggo
383,813812741911748608,nan,nan,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP",nan,nan,,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,13873,36281,None
384,813800681631023104,nan,nan,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af,nan,nan,,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,1742,8279,None
385,813217897535406080,nan,nan,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af,nan,nan,,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,7246,18573,None
